entity_name|licensee_type_cd|license_number|status|BLANK|city|zip|county|entity_name|licensee_type_cd|license_number|status|expiration_date|first_issue_date|city|state|zip|county|Action
PIGMON'S COMPUTER SERVICES|E|73682|CANCELLED||CHICO|95973|BUTTE|PIGMON'S COMPUTER SERVICES|ELECTRONIC REPAIR|73682|CANCELLED Definition|July      31, 2000|July      07, 1995|CHICO|CA|95973|BUTTE|No
PRO LEVEL APPLIANCE REPAIR|A|46785|CLEAR||OROVILLE|95966|BUTTE|PRO LEVEL APPLIANCE REPAIR|MAJOR APPLIANCE REPAIR|46785|CLEAR Definition|July      31, 2015|July      29, 2014|OROVILLE|CA|95966|BUTTE|No
PYE'S APPLIANCE SERVICE|A|41065|CANCELLED||OROVILLE|95966|BUTTE|PYE'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|41065|CANCELLED Definition|June      30, 2008|June      09, 1992|P O BOX 5125|OROVILLE|CA|95966|BUTTE|No
R & H COMPUTERS|E|29770|CANCELLED||CHICO|95926|BUTTE|R & H COMPUTERS|ELECTRONIC REPAIR|29770|CANCELLED Definition|June      30, 1992|August    14, 1991|CHICO|CA|95926|BUTTE|No
R & H TV SERVICE|E|5505|CANCELLED||CHICO|95926|BUTTE|R & H TV SERVICE|ELECTRONIC REPAIR|5505|CANCELLED Definition|August    31, 1998|June      18, 1964|CHICO|CA|95926|BUTTE|No
R J'S APPLIANCE|A|41085|CANCELLED||GRIDLEY|95948|BUTTE|R J'S APPLIANCE|MAJOR APPLIANCE REPAIR|41085|CANCELLED Definition|July      31, 1993|July      03, 1992|GRIDLEY|CA|95948|BUTTE|No
R JACOBSEN INSTALLATIONS|E|87803|CANCELLED||OROVILLE|95965|BUTTE|R JACOBSEN INSTALLATIONS|ELECTRONIC REPAIR|87803|CANCELLED Definition|June      30, 2013|June      27, 2012|OROVILLE|CA|95965|BUTTE|No
R L'S APPLIANCE SERVICE|A|35947|CANCELLED||OROVILLE|95966|BUTTE|R L'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|35947|CANCELLED Definition|March     31, 1994|December  30, 1980|OROVILLE|CA|95966|BUTTE|No
R-TECH COMPUTER REPAIR|E|88909|CANCELLED||MAGALIA|95954|BUTTE|R-TECH COMPUTER REPAIR|ELECTRONIC REPAIR|88909|CANCELLED Definition|November  30, 2014|November  07, 2013|MAGALIA|CA|95954|BUTTE|No
RADIO MART ELEC.|E|27400|CANCELLED||GRIDLEY|95948|BUTTE|RADIO MART ELEC.|ELECTRONIC REPAIR|27400|CANCELLED Definition|September 30, 2001|August    02, 1988|GRIDLEY|CA|95948|BUTTE|No
RADIO MART ELECTRONICS|E|26198|CANCELLED||OROVILLE|95966|BUTTE|RADIO MART ELECTRONICS|ELECTRONIC REPAIR|26198|CANCELLED Definition|July      31, 2011|May       06, 1987|OROVILLE|CA|95966|BUTTE|No
RADIO SHACK #3222|E|72240|CLEAR||CHICO|95926|BUTTE|RADIO SHACK #3222|ELECTRONIC REPAIR|72240|CLEAR Definition|April     30, 2015|April     21, 1994|CHICO|CA|95926|BUTTE|No
RADIO SHACK #3892|E|72492|CLEAR||CHICO|95928|BUTTE|RADIO SHACK #3892|ELECTRONIC REPAIR|72492|CLEAR Definition|April     30, 2015|April     21, 1994|CHICO|CA|95928|BUTTE|No
RADIO SHACK #3942|E|72530|CLEAR||PARADISE|95969|BUTTE|RADIO SHACK #3942|ELECTRONIC REPAIR|72530|CLEAR Definition|April     30, 2015|April     21, 1994|PARADISE|CA|95969|BUTTE|No
RADIO SHACK #3945|E|72533|CLEAR||OROVILLE|95965|BUTTE|RADIO SHACK #3945|ELECTRONIC REPAIR|72533|CLEAR Definition|April     30, 2015|April     21, 1994|OROVILLE|CA|95965|BUTTE|No
RADIO SHACK #9023|E|72558|CANCELLED||CHICO|95926|BUTTE|RADIO SHACK #9023|ELECTRONIC REPAIR|72558|CANCELLED Definition|April     30, 1999|April     21, 1994|CHICO|CA|95926|BUTTE|No
RAPID TV SERVICE|E|3524|CANCELLED||BERRY CREEK|95916|BUTTE|RAPID TV SERVICE|ELECTRONIC REPAIR|3524|CANCELLED Definition|June      30, 1998|July      02, 1964|BERRY CREEK|CA|95916|BUTTE|No
RAY MICHELET APPLIANCE REPAIR|A|45026|CLEAR||BIGGS|95917|BUTTE|RAY MICHELET APPLIANCE REPAIR|MAJOR APPLIANCE REPAIR|45026|CLEAR Definition|October   31, 2015|October   12, 2007|BIGGS|CA|95917|BUTTE|No
RAY'S VIDEO|E|27043|CANCELLED||CHICO|95926|BUTTE|RAY'S VIDEO|ELECTRONIC REPAIR|27043|CANCELLED Definition|February  28, 1995|February  24, 1988|CHICO|CA|95926|BUTTE|No
REAVES REFRIGERATION SERVICE|A|36119|CANCELLED||GRIDLEY|95948|BUTTE|REAVES REFRIGERATION SERVICE|MAJOR APPLIANCE REPAIR|36119|CANCELLED Definition|June      30, 1990|GRIDLEY|CA|95948|BUTTE|No
REAVES V.C.R. SERVICE|E|28397|CANCELLED||GRIDLEY|95948|BUTTE|REAVES V.C.R. SERVICE|ELECTRONIC REPAIR|28397|CANCELLED Definition|June      30, 1990|November  07, 1989|GRIDLEY|CA|95948|BUTTE|No
RED BARN FURNITURE|A|32596|CANCELLED||CHICO|95928|BUTTE|RED BARN FURNITURE|MAJOR APPLIANCE REPAIR|32596|CANCELLED Definition|July      31, 1993|CHICO|CA|95928|BUTTE|No
RELIABLE COMPUTER SOLUTIONS|E|80729|CLEAR||MAGALIA|95954|BUTTE|RELIABLE COMPUTER SOLUTIONS|ELECTRONIC REPAIR|80729|CLEAR Definition|December  31, 2015|December  12, 2003|MAGALIA|CA|95954|BUTTE|No
RELIANCE APPLIANCE|A|34365|CANCELLED||CHICO|95926|BUTTE|RELIANCE APPLIANCE|MAJOR APPLIANCE REPAIR|34365|CANCELLED Definition|April     30, 2006|December  02, 1976|CHICO|CA|95926|BUTTE|No
RENT-A-CENTER WEST, INC. #3027|C|61899|CLEAR||CHICO|95928|BUTTE|RENT-A-CENTER WEST, INC. #3027|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61899|CLEAR Definition|February  29, 2016|December  28, 2010|CHICO|CA|95928|BUTTE|No
RENT-A-CENTER WEST, INC. #666|C|61430|CLEAR||OROVILLE|95966|BUTTE|RENT-A-CENTER WEST, INC. #666|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61430|CLEAR Definition|February  29, 2016|May       11, 1999|OROVILLE|CA|95966|BUTTE|No
RENT-A-CENTER WEST. INC. #1052|C|61376|CLEAR||CHICO|95926|BUTTE|RENT-A-CENTER WEST. INC. #1052|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61376|CLEAR Definition|February  29, 2016|April     30, 1999|CHICO|CA|95926|BUTTE|No
RESQTECH|E|84710|CANCELLED||OROVILLE|95966|BUTTE|RESQTECH|ELECTRONIC REPAIR|84710|CANCELLED Definition|October   31, 2009|October   06, 2008|OROVILLE|CA|95966|BUTTE|No
RESQTECH|E|86255|CANCELLED||OROVILLE|95966|BUTTE|RESQTECH|ELECTRONIC REPAIR|86255|CANCELLED Definition|March     31, 2011|March     12, 2010|SUITE #150|OROVILLE|CA|95966|BUTTE|No
RMC SERVICES|A|37812|CANCELLED||PARADISE|95969|BUTTE|RMC SERVICES|MAJOR APPLIANCE REPAIR|37812|CANCELLED Definition|August    31, 2003|September 18, 1984|PARADISE|CA|95969|BUTTE|No
ROGER'S HOME ELECTRONICS REPAIR|E|29493|CANCELLED||FOREST RANCH|95942|BUTTE|ROGER'S HOME ELECTRONICS REPAIR|ELECTRONIC REPAIR|29493|CANCELLED Definition|November  30, 2000|May       22, 1991|P O BOX 779|FOREST RANCH|CA|95942|BUTTE|No
RUSH PERSONNEL SERVICES, INC.|E|82012|CANCELLED||CHICO|95973|BUTTE|RUSH PERSONNEL SERVICES, INC.|ELECTRONIC REPAIR|82012|CANCELLED Definition|September 30, 2009|September 09, 2005|CHICO|CA|95973|BUTTE|No
SAM'S APPLIANCE|A|42198|CANCELLED||OROVILLE|95965|BUTTE|SAM'S APPLIANCE|MAJOR APPLIANCE REPAIR|42198|CANCELLED Definition|February  28, 1997|February  06, 1996|OROVILLE|CA|95965|BUTTE|No
SAM'S APPLIANCE|A|43964|CANCELLED||OROVILLE|95966|BUTTE|SAM'S APPLIANCE|MAJOR APPLIANCE REPAIR|43964|CANCELLED Definition|May       31, 2004|May       20, 2003|OROVILLE|CA|95966|BUTTE|No
SATELLITE EXPRESS|E|72722|CANCELLED||OROVILLE|95966|BUTTE|SATELLITE EXPRESS|ELECTRONIC REPAIR|72722|CANCELLED Definition|May       31, 1995|May       09, 1994|OROVILLE|CA|95966|BUTTE|No
SCOTT'S SATELLITE|E|80361|CANCELLED||CHICO|95928|BUTTE|SCOTT'S SATELLITE|ELECTRONIC REPAIR|80361|CANCELLED Definition|July      31, 2004|July      28, 2003|CHICO|CA|95928|BUTTE|No
SEARS AUTHORIZED HOMETOWN|C|61543|CLEAR||OROVILLE|95965|BUTTE|SEARS AUTHORIZED HOMETOWN|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61543|CLEAR Definition|June      30, 2015|September 19, 2000|OROVILLE|CA|95965|BUTTE|No
SEARS, ROEBUCK & CO|E|1404|CANCELLED||CHICO|95926|BUTTE|SEARS, ROEBUCK & CO|ELECTRONIC REPAIR|1404|CANCELLED Definition|June      30, 1989|June      30, 1964|CHICO|CA|95926|BUTTE|No
SEARS, ROEBUCK AND CO|C|1404|CANCELLED||CHICO|95926|BUTTE|SEARS, ROEBUCK AND CO|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|1404|CANCELLED Definition|June      30, 1989|ATTN LOCAL PAY DESK|CHICO|CA|95926|BUTTE|No
SEARS, ROEBUCK AND CO.|C|61343|CANCELLED||OROVILLE|95965|BUTTE|SEARS, ROEBUCK AND CO.|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61343|CANCELLED Definition|June      30, 1999|September 01, 1998|OROVILLE|CA|95965|BUTTE|No
SEARS, ROEBUCK AND CO.|C|1414|CLEAR||CHICO|95928|BUTTE|SEARS, ROEBUCK AND CO.|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|1414|CLEAR Definition|June      30, 2015|June      29, 1973|CHICO|CA|95928|BUTTE|No
SHERATON SERVICES, INC.|A|43664|CLEAR||CHICO|95973|BUTTE|SHERATON SERVICES, INC.|MAJOR APPLIANCE REPAIR|43664|CLEAR Definition|February  29, 2016|February  07, 2002|CHICO|CA|95973|BUTTE|No
SILARMCO|E|70576|CANCELLED||MOUNT SHASTA|96067|BUTTE|SILARMCO|ELECTRONIC REPAIR|70576|CANCELLED Definition|July      31, 1994|July      13, 1992|MOUNT SHASTA|CA|96067|BUTTE|No
SORCERY COMPUTER, INC.|E|26127|CANCELLED||CHICO|95926|BUTTE|SORCERY COMPUTER, INC.|ELECTRONIC REPAIR|26127|CANCELLED Definition|January   31, 1996|March     25, 1987|CHICO|CA|95926|BUTTE|No
SOUNDS BY DAVE|E|19827|CLEAR||CHICO|95926|BUTTE|SOUNDS BY DAVE|ELECTRONIC REPAIR|19827|CLEAR Definition|December  31, 2015|May       09, 1979|CHICO|CA|95926|BUTTE|No
SPANGLER'S SOUND|E|72669|CLEAR||OROVILLE|95965|BUTTE|SPANGLER'S SOUND|ELECTRONIC REPAIR|72669|CLEAR Definition|April     30, 2015|April     14, 1994|OROVILLE|CA|95965|BUTTE|No
SPEAKER CONNECTION|E|27075|CANCELLED||CHICO|95928|BUTTE|SPEAKER CONNECTION|ELECTRONIC REPAIR|27075|CANCELLED Definition|January   31, 1999|February  29, 1988|CHICO|CA|95928|BUTTE|No
SPEAKER CONNECTION|E|77010|CLEAR||CHICO|95928|BUTTE|SPEAKER CONNECTION|ELECTRONIC REPAIR|77010|CLEAR Definition|March     31, 2015|March     15, 1999|CHICO|CA|95928|BUTTE|No
STAPLES THE OFFICE SUPERSTORE|E|85456|CLEAR||CHICO|91710|BUTTE|STAPLES THE OFFICE SUPERSTORE|ELECTRONIC REPAIR|85456|CLEAR Definition|July      31, 2015|July      28, 2009|CHICO|CA|91710|BUTTE|No
STAPLES THE OFFICE SUPERSTORE|E|85489|CLEAR||OROVILLE|95965|BUTTE|STAPLES THE OFFICE SUPERSTORE|ELECTRONIC REPAIR|85489|CLEAR Definition|July      31, 2015|July      28, 2009|OROVILLE|CA|95965|BUTTE|No
STEVE HOLBROOK FURNITURE & APPLIANCES|A|42123|CANCELLED||OROVILLE|95965|BUTTE|STEVE HOLBROOK FURNITURE & APPLIANCES|MAJOR APPLIANCE REPAIR|42123|CANCELLED Definition|October   31, 1996|October   31, 1995|OROVILLE|CA|95965|BUTTE|No
STEVE'S ANTENNAS SYSTEMS||STEVE'S ANTENNAS SYSTEMS|ELECTRONIC REPAIR|29307|CANCELLED Definition|June      30, 1991|January   24, 1991|OROVILLE|CA|95965|BUTTE|No
ALPINE ELECTRONICS|E|80608|CANCELLED||MURPHYS|95247|CALAVERAS|ALPINE ELECTRONICS|ELECTRONIC REPAIR|80608|CANCELLED Definition|October   31, 2004|October   02, 2003|MURPHYS|CA|95247|CALAVERAS|No
ANGELS APPLIANCE CO|E|5946|CANCELLED||ANGELS CAMP|95222|CALAVERAS|ANGELS APPLIANCE CO|ELECTRONIC REPAIR|5946|CANCELLED Definition|June      30, 1992|January   22, 1964|P.O. BOX 278|ANGELS CAMP|CA|95222|CALAVERAS|No
APPLIANCE SERVICE CENTER|A|43439|CANCELLED||SHEEPRANCH|95249|CALAVERAS|APPLIANCE SERVICE CENTER|MAJOR APPLIANCE REPAIR|43439|CANCELLED Definition|January   31, 2007|January   03, 2001|SHEEPRANCH|CA|95249|CALAVERAS|No
ARNOLD APPLIANCE SERVICE CTR|A|38175|CANCELLED||ARNOLD|95223|CALAVERAS|ARNOLD APPLIANCE SERVICE CTR|MAJOR APPLIANCE REPAIR|38175|CANCELLED Definition|December  31, 2008|July      12, 1985|ARNOLD|CA|95223|CALAVERAS|No
ARNOLD TV SALES AND SERVICE|E|25971|CANCELLED||ARNOLD|95223|CALAVERAS|ARNOLD TV SALES AND SERVICE|ELECTRONIC REPAIR|25971|CANCELLED Definition|June      30, 1989|ARNOLD|CA|95223|CALAVERAS|No
BLASTRONIX INC|E|82842|CLEAR||MURPHYS|95247|CALAVERAS|BLASTRONIX INC|ELECTRONIC REPAIR|82842|CLEAR Definition|October   31, 2015|October   30, 2006|MURPHYS|CA|95247|CALAVERAS|No
BROWNING'S MAJOR APPLIANCE REPAIR|A|41010|CANCELLED||MURPHYS|95247|CALAVERAS|BROWNING'S MAJOR APPLIANCE REPAIR|MAJOR APPLIANCE REPAIR|41010|CANCELLED Definition|March     31, 1993|March     25, 1992|MURPHYS|CA|95247|CALAVERAS|No
BUCKEYE APPLIANCE REPAIR|A|41981|CANCELLED||SAN ANDREAS|95249|CALAVERAS|BUCKEYE APPLIANCE REPAIR|MAJOR APPLIANCE REPAIR|41981|CANCELLED Definition|May       31, 2003|May       26, 1995|SAN ANDREAS|CA|95249|CALAVERAS|No
C W RADIO|E|70207|CANCELLED||SAN ANDREAS|95249|CALAVERAS|C W RADIO|ELECTRONIC REPAIR|70207|CANCELLED Definition|February  28, 2007|February  13, 1992|P O BOX 1754|SAN ANDREAS|CA|95249|CALAVERAS|No
CALAVERAS APPLIANCE SERVICE|A|32715|CANCELLED||MOKELUMNE HILL|95245|CALAVERAS|CALAVERAS APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|32715|CANCELLED Definition|October   31, 1996|February  05, 1974|MOKELUMNE HILL|CA|95245|CALAVERAS|No
CALAVERAS COMPUTERS|E|28774|CANCELLED||ANGELS CAMP|95221|CALAVERAS|CALAVERAS COMPUTERS|ELECTRONIC REPAIR|28774|CANCELLED Definition|December  31, 2000|May       30, 1990|P O BOX 460|ANGELS CAMP|CA|95221|CALAVERAS|No
CALAVERAS TELEPHONE CO|E|71581|CLEAR||COPPEROPOLIS|95228|CALAVERAS|CALAVERAS TELEPHONE CO|ELECTRONIC REPAIR|71581|CLEAR Definition|August    31, 2015|August    11, 1993|P O BOX 37|COPPEROPOLIS|CA|95228|CALAVERAS|No
CALTEL CONNECTIONS|E|85065|CLEAR||COPPEROPOLIS|95228|CALAVERAS|CALTEL CONNECTIONS|ELECTRONIC REPAIR|85065|CLEAR Definition|March     31, 2016|March     23, 2009|COPPEROPOLIS|CA|95228|CALAVERAS|No
CAM TECH SYSTEMS|E|26101|CANCELLED||ARNOLD|95223|CALAVERAS|CAM TECH SYSTEMS|ELECTRONIC REPAIR|26101|CANCELLED Definition|June      30, 1988|ARNOLD|CA|95223|CALAVERAS|No
CAMPORA PROPANE SERVICE - ANGELS CAMP|A|43465|CLEAR||ANGELS CAMP|95222|CALAVERAS|CAMPORA PROPANE SERVICE - ANGELS CAMP|MAJOR APPLIANCE REPAIR|43465|CLEAR Definition|January   31, 2016|January   24, 2001|ANGELS CAMP|CA|95222|CALAVERAS|No
CAMPORA PROPANE SERVICE - WEST POINT|A|43466|CLEAR||WEST POINT|95255|CALAVERAS|CAMPORA PROPANE SERVICE - WEST POINT|MAJOR APPLIANCE REPAIR|43466|CLEAR Definition|January   31, 2016|January   24, 2001|WEST POINT|CA|95255|CALAVERAS|No
CELLULAR UNLIMITED|E|74562|CANCELLED||MURPHYS|95247|CALAVERAS|CELLULAR UNLIMITED|ELECTRONIC REPAIR|74562|CANCELLED Definition|March     31, 1997|March     15, 1996|MURPHYS|CA|95247|CALAVERAS|No
COMMANDER DATA COMPUTER SERVICES|E|75355|CANCELLED||ARNOLD|95223|CALAVERAS|COMMANDER DATA COMPUTER SERVICES|ELECTRONIC REPAIR|75355|CANCELLED Definition|December  31, 1997|December  23, 1996|ARNOLD|CA|95223|CALAVERAS|No
COMPUTER COWBOY|E|80571|CANCELLED||MOKELUMNE HILL|95245|CALAVERAS|COMPUTER COWBOY|ELECTRONIC REPAIR|80571|CANCELLED Definition|September 30, 2004|September 15, 2003|MOKELUMNE HILL|CA|95245|CALAVERAS|No
DAVID MANZITTO|E|85923|DELINQUENT||COPPEROPOLIS|95228|CALAVERAS|DAVID MANZITTO|ELECTRONIC REPAIR|85923|DELINQUENT Definition|September 30, 2010|September 10, 2009|COPPEROPOLIS|CA|95228|CALAVERAS|No
DAVID N. LUNNING HVAC/R CONSULTING|C|61569|CANCELLED||ARNOLD|95223|CALAVERAS|DAVID N. LUNNING HVAC/R CONSULTING|COMBINATION-ELECTRIC AND APPLIANCE REPAIR|61569|CANCELLED Definition|March     31, 2004|March     22, 2001|ARNOLD|CA|95223|CALAVERAS|No
DENNIS|A|41965|CANCELLED||VALLECITO|95251|CALAVERAS|DENNIS|MAJOR APPLIANCE REPAIR|41965|CANCELLED Definition|April     30, 1998|April     19, 1995|P O BOX 165|VALLECITO|CA|95251|CALAVERAS|No
DONS ALL STAR APPLIANCE SERVICE|A|45206|CLEAR||LINDEN|95236|CALAVERAS|DONS ALL STAR APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|45206|CLEAR Definition|May       31, 2015|May       08, 2008|LINDEN|CA|95236|CALAVERAS|No
DREAM STOVES INC|A|45626|CLEAR||MOKELUMNE HILL|95245|CALAVERAS|DREAM STOVES INC|MAJOR APPLIANCE REPAIR|45626|CLEAR Definition|September 30, 2015|September 10, 2009|MOKELUMNE HILL|CA|95245|CALAVERAS|No
EBBETTS PAS GAS SERVICE|A|42937|CLEAR||ARNOLD|95223|CALAVERAS|EBBETTS PAS GAS SERVICE|MAJOR APPLIANCE REPAIR|42937|CLEAR Definition|December  31, 2015|December  02, 1998|ARNOLD|CA|95223|CALAVERAS|No
EBBETTS PASS APPLIANCE SERVICE|A|34930|CANCELLED||AVERY|952240328|CALAVERAS|EBBETTS PASS APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|34930|CANCELLED Definition|August    31, 2001|June      15, 1992|P O BOX 328|AVERY|CA|95224-0328|CALAVERAS|No
EBBETTS PASS GAS SERVICE|A|31794|CANCELLED||ARNOLD|95223|CALAVERAS|EBBETTS PASS GAS SERVICE|MAJOR APPLIANCE REPAIR|31794|CANCELLED Definition|June      30, 1999|July      02, 1973|ARNOLD|CA|95223|CALAVERAS|No
ED'S SATELLITE TV|E|70968|CANCELLED||SAN ANDREAS|95249|CALAVERAS|ED'S SATELLITE TV|ELECTRONIC REPAIR|70968|CANCELLED Definition|December  31, 1994|December  09, 1993|P O BOX 1445|SAN ANDREAS|CA|95249|CALAVERAS|No
ELRA SATELLITE & ELECTRONICS|E|27693|CANCELLED||VALLEY SPRINGS|95252|CALAVERAS|ELRA SATELLITE & ELECTRONICS|ELECTRONIC REPAIR|27693|CANCELLED Definition|June      30, 1989|November  29, 1988|VALLEY SPRINGS|CA|95252|CALAVERAS|No
FAMILY VISION SATELLITE TV AND HOME THEATER|E|80076|CANCELLED||VALLEY SPRINGS|95252|CALAVERAS|FAMILY VISION SATELLITE TV AND HOME THEATER|ELECTRONIC REPAIR|80076|CANCELLED Definition|March     31, 2014|March     24, 2003|VALLEY SPRINGS|CA|95252|CALAVERAS|No
FLOYD'S APPLIANCE SERVICE|A|39450|CANCELLED||ANGELS CAMP|95221|CALAVERAS|FLOYD'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|39450|CANCELLED Definition|February  28, 1999|May       12, 1988|ANGELS CAMP|CA|95221|CALAVERAS|No
FOOTHILL APPLIANCE SERVICE AND REPAIR|A|45228|CLEAR||VALLEY SPRINGS|95252|CALAVERAS|FOOTHILL APPLIANCE SERVICE AND REPAIR|MAJOR APPLIANCE REPAIR|45228|CLEAR Definition|June      30, 2015|June      04, 2008|VALLEY SPRINGS|CA|95252|CALAVERAS|No
GALLI'S SALES AND SERVICE|E|20641|CLEAR||SAN ANDREAS|95249|CALAVERAS|GALLI'S SALES AND SERVICE|ELECTRONIC REPAIR|20641|CLEAR Definition|November  30, 2015|August    11, 1980|PO BOX 363|SAN ANDREAS|CA|95249|CALAVERAS|No
GIL'S USED APPLIANCE|A|40164|CANCELLED||ANGELS CAMP|95222|CALAVERAS|GIL'S USED APPLIANCE|MAJOR APPLIANCE REPAIR|40164|CANCELLED Definition|June      30, 1992|February  15, 1990|P O BOX 748|ANGELS CAMP|CA|95222|CALAVERAS|No
GOLD CREST JEWELERY|E|28587|CANCELLED||HATHAWAY PINES|95233|CALAVERAS|GOLD CREST JEWELERY|ELECTRONIC REPAIR|28587|CANCELLED Definition|February  29, 2000|February  21, 1990|HATHAWAY PINES|CA|95233|CALAVERAS|No
GOLD RUSH INTERNET, LLC|E|86696|CANCELLED||ANGELS CAMP|95222|CALAVERAS|GOLD RUSH INTERNET, LLC|ELECTRONIC REPAIR|86696|CANCELLED Definition|November  30, 2011|November  30, 2010|ANGELS CAMP|CA|95222|CALAVERAS|No
GOLDRUSH WORLD ACCESS|E|82841|CANCELLED||ANGELS CAMP|95222|CALAVERAS|GOLDRUSH WORLD ACCESS|ELECTRONIC REPAIR|82841|CANCELLED Definition|October   31, 2010|October   30, 2006|ANGELS CAMP|CA|95222|CALAVERAS|No
GRAHAM'S SIGHTS & SOUNDS|E|70839|CANCELLED||ANGELS CAMP|95222|CALAVERAS|GRAHAM'S SIGHTS & SOUNDS|ELECTRONIC REPAIR|70839|CANCELLED Definition|October   31, 1994|October   03, 1992|ANGELS CAMP|CA|95222|CALAVERAS|No
HERD'S APPLIANCE SERVICE|A|40042|CANCELLED||SAN ANDREAS|95249|CALAVERAS|HERD'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|40042|CANCELLED Definition|April     30, 2005|September 08, 1989|SAN ANDREAS|CA|95249|CALAVERAS|No
HICKMAN'S APPLIANCE & REFRIG SERV|A|38564|CANCELLED||ARNOLD|95223|CALAVERAS|HICKMAN'S APPLIANCE & REFRIG SERV|MAJOR APPLIANCE REPAIR|38564|CANCELLED Definition|May       31, 1996|June      12, 1986|P.O. BOX 636|ARNOLD|CA|95223|CALAVERAS|No
HIGHLAND VCR & COMPUTER REPAIR|E|70921|CANCELLED||HATHAWAY PINES|95233|CALAVERAS|HIGHLAND VCR & COMPUTER REPAIR|ELECTRONIC REPAIR|70921|CANCELLED Definition|November  30, 1996|November  16, 1992|P O BOX 72|HATHAWAY PINES|CA|95233|CALAVERAS|No
HOWARD'S MOUNTAIN TV SERVICE|E|12489|CANCELLED||MURPHYS|95247|CALAVERAS|HOWARD'S MOUNTAIN TV SERVICE|ELECTRONIC REPAIR|12489|CANCELLED Definition|June      30, 1989|May       04, 1971|MURPHYS|CA|95247|CALAVERAS|No
HOWARD'S MT.TV SERVICE INC.|E|28166|CLEAR||MURPHYS|95247|CALAVERAS|HOWARD'S MT.TV SERVICE INC.|ELECTRONIC REPAIR|28166|CLEAR Definition|February  29, 2016|July      27, 1989|MURPHYS|CA|95247|CALAVERAS|No
J & R TECHNOLOGIES|E|76584|CANCELLED||ALTAVILLE|95221|CALAVERAS|J & R TECHNOLOGIES|ELECTRONIC REPAIR|76584|CANCELLED Definition|May       31, 1999|May       27, 1998|ALTAVILLE|CA|95221|CALAVERAS|No
J C TECH|E|84512|CLEAR||COPPEROPOLIS|95228|CALAVERAS|J C TECH|ELECTRONIC REPAIR|84512|CLEAR Definition|July      31, 2015|July      30, 2008|COPPEROPOLIS|CA|95228|CALAVERAS|No
JASON WICKLUND SR|E|79392|CANCELLED||LINDEN|95236|CALAVERAS|JASON WICKLUND SR|ELECTRONIC REPAIR|79392|CANCELLED Definition|January   31, 2011|January   14, 2002|LINDEN|CA|95236|CALAVERAS|No
KENS APPLIANCE SERVICE|A|42831|CANCELLED||ANGELS CAMP|95221|CALAVERAS|KENS APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|42831|CANCELLED Definition|May       31, 2000|May       06, 1998|ANGELS CAMP|CA|95221|CALAVERAS|No
LOHRMEYER ENTERPRISES|E|84290|CANCELLED||LINDEN|95236|CALAVERAS|LOHRMEYER ENTERPRISES|ELECTRONIC REPAIR|84290|CANCELLED Definition|May       31, 2013|May       27, 2008|LINDEN|CA|95236|CALAVERAS|No
MAIN STREET TECHNOLOGIES|E|74977|CANCELLED||ANGELS CAMP|95221|CALAVERAS|MAIN STREET TECHNOLOGIES|ELECTRONIC REPAIR|74977|CANCELLED Definition|September 30, 1999|September 05, 1996|ANGELS CAMP|CA|95221|CALAVERAS|No
MEDERS TV SERVICE & REPAIR|E|76208|CLEAR||MURPHYS|95247|CALAVERAS|MEDERS TV SERVICE & REPAIR|ELECTRONIC REPAIR|76208|CLEAR Definition|December  31, 2015|December  02, 1997|MURPHYS|CA|95247|CALAVERAS|No
MITCHELL'S APPLIANCE SERVICE|A|44505|CLEAR||LINDEN|95236|CALAVERAS|MITCHELL'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|44505|CLEAR Definition|September 30, 2015|September 09, 2005|LINDEN|CA|95236|CALAVERAS|No
MONSTER ELECTRONICS|E|84489|DELINQUENT||VALLEY SPRINGS|95252|CALAVERAS|MONSTER ELECTRONICS|ELECTRONIC REPAIR|84489|DELINQUENT Definition|July      31, 2009|July      18, 2008|VALLEY SPRINGS|CA|95252|CALAVERAS|No
MOUNTAIN MEDIA TECHNOLOGY CENTER INC|E|84815|CANCELLED||ARNOLD|95223|CALAVERAS|MOUNTAIN MEDIA TECHNOLOGY CENTER INC|ELECTRONIC REPAIR|84815|CANCELLED Definition|November  30, 2009|November  17, 2008|ARNOLD|CA|95223|CALAVERAS|No
MURPHY'S APPLIANCE SERVICE|A|39613|CANCELLED||MURPHYS|95247|CALAVERAS|MURPHY'S APPLIANCE SERVICE|MAJOR APPLIANCE REPAIR|39613|CANCELLED Definition|January   31, 2004|July      22, 1988|MURPHYS|CA|95247|CALAVERAS|No
